"---------- Surgery ",60,-----------
"prep-time: ",20
"actual-duration: ",90
""
"---------- Surgery ",74,-----------
"urgency: ",1
"surgery-type: ",small
"surgery-specialty: ",pediatric
"assigned-surgeon: ",6
final-hosp-id:,2
"assigned-day: ",5
"start-time: ",350
"end-time: ",460
"prep-time: ",20
"actual-duration: ",90
""
"---------- Surgery ",77,-----------
"urgency: ",1
"surgery-type: ",medium
"surgery-specialty: ",traumatology
"assigned-surgeon: ",5
final-hosp-id:,2
"assigned-day: ",6
"start-time: ",190
"end-time: ",330
"prep-time: ",40
"actual-duration: ",100
""
"---------- Surgery ",141,-----------
"urgency: ",1
"surgery-type: ",big
"surgery-specialty: ",vascular
"assigned-surgeon: ",4
final-hosp-id:,2
"assigned-day: ",7
"start-time: ",0
"end-time: ",270
"prep-time: ",60
"actual-duration: ",210
""
"---------- Surgery ",217,-----------
"urgency: ",1
"surgery-type: ",medium
"surgery-specialty: ",traumatology
"assigned-surgeon: ",5
final-hosp-id:,2
"assigned-day: ",7
"start-time: ",340
"end-time: ",480
"prep-time: ",40
"actual-duration: ",100
""
